2022/12/14 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4938,18:00～19:00,12/14,23:20,22,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4051,18:00～19:00,12/14,23:20

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3294,1:00～2:00,12/14,23:20,18,84

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2794,1:00～2:00,12/14,23:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/12/14,0:00,2922,2920,75,3893
2022/12/14,1:00,2795,2794,84,3294
2022/12/14,2:00,2769,2756,85,3254
2022/12/14,3:00,2779,2750,85,3249
2022/12/14,4:00,2837,2801,85,3309
2022/12/14,5:00,3006,2973,85,3517
2022/12/14,6:00,3366,3350,85,3959
2022/12/14,7:00,3659,3673,84,4346
2022/12/14,8:00,3919,3854,85,4569
2022/12/14,9:00,3953,3916,84,4666
2022/12/14,10:00,3847,3851,83,4623
2022/12/14,11:00,3774,3730,83,4516
2022/12/14,12:00,3587,3600,81,4380
2022/12/14,13:00,3640,3674,80,4515
2022/12/14,14:00,3660,3672,78,4647
2022/12/14,15:00,3750,3689,76,4881
2022/12/14,16:00,3962,3881,81,4866
2022/12/14,17:00,4092,4047,84,4869
2022/12/14,18:00,4076,4051,82,4938
2022/12/14,19:00,3990,3987,80,4981
2022/12/14,20:00,3877,3872,77,4985
2022/12/14,21:00,3693,3682,76,4834
2022/12/14,22:00,3491,3474,73,4756
2022/12/14,23:00,3269,3256,71,4586

最大使用率(%),時間帯
85,8:00～9:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5003,9:00～10:00,12/15,23:50,20,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4181,9:00～10:00,12/15,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3311,3:00～4:00,12/15,23:50,16,86

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2855,3:00～4:00,12/15,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2022/12/14,0:00,3025,0,0
2022/12/14,0:05,3022,0,0
2022/12/14,0:10,3000,0,0
2022/12/14,0:15,2971,0,0
2022/12/14,0:20,2955,0,0
2022/12/14,0:25,2930,0,0
2022/12/14,0:30,2917,0,0
2022/12/14,0:35,2906,0,0
2022/12/14,0:40,2874,0,0
2022/12/14,0:45,2859,0,0
2022/12/14,0:50,2840,0,0
2022/12/14,0:55,2813,0,0
2022/12/14,1:00,2817,0,0
2022/12/14,1:05,2832,0,0
2022/12/14,1:10,2813,0,0
2022/12/14,1:15,2787,0,0
2022/12/14,1:20,2785,0,0
2022/12/14,1:25,2787,0,0
2022/12/14,1:30,2778,0,0
2022/12/14,1:35,2797,0,0
2022/12/14,1:40,2787,0,0
2022/12/14,1:45,2787,0,0
2022/12/14,1:50,2771,0,0
2022/12/14,1:55,2785,0,0
2022/12/14,2:00,2780,0,0
2022/12/14,2:05,2773,0,0
2022/12/14,2:10,2755,0,0
2022/12/14,2:15,2765,0,0
2022/12/14,2:20,2764,0,0
2022/12/14,2:25,2757,0,0
2022/12/14,2:30,2763,0,0
2022/12/14,2:35,2770,0,0
2022/12/14,2:40,2760,0,0
2022/12/14,2:45,2774,0,0
2022/12/14,2:50,2771,0,0
2022/12/14,2:55,2757,0,0
2022/12/14,3:00,2771,0,0
2022/12/14,3:05,2782,0,0
2022/12/14,3:10,2773,0,0
2022/12/14,3:15,2775,0,0
2022/12/14,3:20,2769,0,0
2022/12/14,3:25,2762,0,0
2022/12/14,3:30,2771,0,0
2022/12/14,3:35,2773,0,0
2022/12/14,3:40,2767,0,0
2022/12/14,3:45,2785,0,0
2022/12/14,3:50,2766,0,0
2022/12/14,3:55,2792,0,0
2022/12/14,4:00,2799,0,0
2022/12/14,4:05,2804,0,0
2022/12/14,4:10,2826,0,0
2022/12/14,4:15,2819,0,0
2022/12/14,4:20,2809,0,0
2022/12/14,4:25,2815,0,0
2022/12/14,4:30,2807,0,0
2022/12/14,4:35,2833,0,0
2022/12/14,4:40,2850,0,0
2022/12/14,4:45,2845,0,0
2022/12/14,4:50,2857,0,0
2022/12/14,4:55,2870,0,0
2022/12/14,5:00,2889,0,0
2022/12/14,5:05,2920,0,0
2022/12/14,5:10,2947,0,0
2022/12/14,5:15,2960,0,0
2022/12/14,5:20,2966,0,0
2022/12/14,5:25,2969,0,0
2022/12/14,5:30,2979,0,0
2022/12/14,5:35,3009,0,0
2022/12/14,5:40,3028,0,0
2022/12/14,5:45,3045,0,0
2022/12/14,5:50,3075,0,0
2022/12/14,5:55,3091,0,0
2022/12/14,6:00,3148,0,0
2022/12/14,6:05,3183,0,0
2022/12/14,6:10,3240,0,0
2022/12/14,6:15,3289,0,0
2022/12/14,6:20,3311,0,0
2022/12/14,6:25,3334,0,0
2022/12/14,6:30,3350,0,0
2022/12/14,6:35,3403,0,0
2022/12/14,6:40,3435,0,0
2022/12/14,6:45,3462,0,0
2022/12/14,6:50,3482,0,0
2022/12/14,6:55,3510,1,0
2022/12/14,7:00,3499,2,0
2022/12/14,7:05,3549,5,0
2022/12/14,7:10,3551,6,0
2022/12/14,7:15,3589,16,0
2022/12/14,7:20,3607,39,1
2022/12/14,7:25,3635,61,1
2022/12/14,7:30,3639,83,2
2022/12/14,7:35,3702,108,2
2022/12/14,7:40,3707,132,3
2022/12/14,7:45,3744,156,4
2022/12/14,7:50,3747,180,4
2022/12/14,7:55,3748,204,5
2022/12/14,8:00,3781,229,6
2022/12/14,8:05,3832,254,6
2022/12/14,8:10,3842,280,7
2022/12/14,8:15,3881,306,7
2022/12/14,8:20,3874,332,8
2022/12/14,8:25,3896,358,9
2022/12/14,8:30,3917,386,9
2022/12/14,8:35,3943,409,10
2022/12/14,8:40,3941,438,11
2022/12/14,8:45,3973,465,11
