2022/8/22 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5390,15:00～16:00,8/22,23:20,23,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4368,15:00～16:00,8/22,23:20

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3221,6:00～7:00,8/22,23:20,19,83

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2702,6:00～7:00,8/22,23:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/8/22,0:00,2598,2588,84,3087
2022/8/22,1:00,2445,2437,83,2942
2022/8/22,2:00,2396,2370,82,2904
2022/8/22,3:00,2392,2384,82,2893
2022/8/22,4:00,2428,2426,83,2899
2022/8/22,5:00,2499,2489,84,2969
2022/8/22,6:00,2690,2702,83,3221
2022/8/22,7:00,3057,3094,82,3691
2022/8/22,8:00,3601,3576,83,4288
2022/8/22,9:00,3902,3945,82,4748
2022/8/22,10:00,4040,4111,81,4927
2022/8/22,11:00,4124,4135,82,4982
2022/8/22,12:00,4153,4082,83,4958
2022/8/22,13:00,4311,4220,83,5172
2022/8/22,14:00,4413,4317,83,5292
2022/8/22,15:00,4421,4368,82,5390
2022/8/22,16:00,4379,4366,83,5217
2022/8/22,17:00,4218,4185,83,5052
2022/8/22,18:00,4140,4088,82,5020
2022/8/22,19:00,3980,3952,79,5018
2022/8/22,20:00,3764,3738,75,5018
2022/8/22,21:00,3529,3500,71,4963
2022/8/22,22:00,3359,3335,70,4779
2022/8/22,23:00,3155,3120,70,4500

最大使用率(%),時間帯
84,5:00～6:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5337,15:00～16:00,8/22,23:50,14,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4689,15:00～16:00,8/22,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3246,0:00～1:00,8/22,23:50,13,88

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2870,0:00～1:00,8/22,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2022/8/22,0:00,2700,0,0
2022/8/22,0:05,2685,0,0
2022/8/22,0:10,2674,0,0
2022/8/22,0:15,2644,0,0
2022/8/22,0:20,2633,0,0
2022/8/22,0:25,2611,0,0
2022/8/22,0:30,2591,0,0
2022/8/22,0:35,2568,0,0
2022/8/22,0:40,2549,0,0
2022/8/22,0:45,2543,0,0
2022/8/22,0:50,2524,0,0
2022/8/22,0:55,2505,0,0
2022/8/22,1:00,2490,0,0
2022/8/22,1:05,2487,0,0
2022/8/22,1:10,2483,0,0
2022/8/22,1:15,2462,0,0
2022/8/22,1:20,2451,0,0
2022/8/22,1:25,2447,0,0
2022/8/22,1:30,2441,0,0
2022/8/22,1:35,2435,0,0
2022/8/22,1:40,2426,0,0
2022/8/22,1:45,2410,0,0
2022/8/22,1:50,2402,0,0
2022/8/22,1:55,2411,0,0
2022/8/22,2:00,2390,0,0
2022/8/22,2:05,2405,0,0
2022/8/22,2:10,2404,0,0
2022/8/22,2:15,2391,0,0
2022/8/22,2:20,2380,0,0
2022/8/22,2:25,2379,0,0
2022/8/22,2:30,2388,0,0
2022/8/22,2:35,2393,0,0
2022/8/22,2:40,2396,0,0
2022/8/22,2:45,2404,0,0
2022/8/22,2:50,2395,0,0
2022/8/22,2:55,2373,0,0
2022/8/22,3:00,2373,0,0
2022/8/22,3:05,2377,0,0
2022/8/22,3:10,2376,0,0
2022/8/22,3:15,2369,0,0
2022/8/22,3:20,2383,0,0
2022/8/22,3:25,2377,0,0
2022/8/22,3:30,2389,0,0
2022/8/22,3:35,2376,0,0
2022/8/22,3:40,2402,0,0
2022/8/22,3:45,2407,0,0
2022/8/22,3:50,2402,0,0
2022/8/22,3:55,2393,0,0
2022/8/22,4:00,2390,0,0
2022/8/22,4:05,2414,0,0
2022/8/22,4:10,2417,0,0
2022/8/22,4:15,2412,0,0
2022/8/22,4:20,2407,0,0
2022/8/22,4:25,2415,0,0
2022/8/22,4:30,2413,0,0
2022/8/22,4:35,2414,0,0
2022/8/22,4:40,2445,0,0
2022/8/22,4:45,2444,0,0
2022/8/22,4:50,2440,0,0
2022/8/22,4:55,2453,0,0
2022/8/22,5:00,2458,0,0
2022/8/22,5:05,2470,0,0
2022/8/22,5:10,2484,0,0
2022/8/22,5:15,2483,0,0
2022/8/22,5:20,2496,0,0
2022/8/22,5:25,2499,3,0
2022/8/22,5:30,2504,3,0
2022/8/22,5:35,2494,5,0
2022/8/22,5:40,2489,13,0
2022/8/22,5:45,2498,21,0
2022/8/22,5:50,2521,30,1
2022/8/22,5:55,2521,38,1
2022/8/22,6:00,2536,48,1
2022/8/22,6:05,2576,57,2
2022/8/22,6:10,2600,67,2
2022/8/22,6:15,2613,78,2
2022/8/22,6:20,2640,88,3
