2022/6/8 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4324,10:00～11:00,6/8,23:20,30,77

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3331,10:00～11:00,6/8,23:20

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3703,5:00～6:00,6/8,23:20,53,65

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2415,5:00～6:00,6/8,23:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/6/8,0:00,2449,2419,65,3734
2022/6/8,1:00,2342,2328,63,3684
2022/6/8,2:00,2324,2319,63,3663
2022/6/8,3:00,2366,2355,64,3652
2022/6/8,4:00,2388,2380,65,3657
2022/6/8,5:00,2429,2415,65,3703
2022/6/8,6:00,2559,2562,68,3710
2022/6/8,7:00,2777,2792,70,3963
2022/6/8,8:00,3088,3096,73,4190
2022/6/8,9:00,3303,3299,76,4321
2022/6/8,10:00,3310,3331,76,4324
2022/6/8,11:00,3335,3321,77,4325
2022/6/8,12:00,3187,3201,75,4248
2022/6/8,13:00,3272,3272,76,4274
2022/6/8,14:00,3303,3264,78,4226
2022/6/8,15:00,3298,3269,77,4231
2022/6/8,16:00,3310,3280,81,4070
2022/6/8,17:00,3245,3232,81,3958
2022/6/8,18:00,3232,3212,81,3984
2022/6/8,19:00,3171,3158,79,3980
2022/6/8,20:00,3048,3025,76,3976
2022/6/8,21:00,2882,2864,73,3930
2022/6/8,22:00,2747,2745,71,3816
2022/6/8,23:00,2609,2586,69,3772

最大使用率(%),時間帯
81,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4018,14:00～15:00,6/9,0:50,18,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3397,14:00～15:00,6/9,0:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2732,1:00～2:00,6/9,0:50,18,84

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2306,1:00～2:00,6/9,0:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2022/6/8,0:00,2537,0,0
2022/6/8,0:05,2524,0,0
2022/6/8,0:10,2508,0,0
2022/6/8,0:15,2501,0,0
2022/6/8,0:20,2475,0,0
2022/6/8,0:25,2467,0,0
2022/6/8,0:30,2447,0,0
2022/6/8,0:35,2434,0,0
2022/6/8,0:40,2413,0,0
2022/6/8,0:45,2399,0,0
2022/6/8,0:50,2383,0,0
2022/6/8,0:55,2366,0,0
2022/6/8,1:00,2361,0,0
2022/6/8,1:05,2375,0,0
2022/6/8,1:10,2356,0,0
2022/6/8,1:15,2352,0,0
2022/6/8,1:20,2354,0,0
2022/6/8,1:25,2338,0,0
2022/6/8,1:30,2326,0,0
2022/6/8,1:35,2331,0,0
2022/6/8,1:40,2320,0,0
2022/6/8,1:45,2314,0,0
2022/6/8,1:50,2324,0,0
2022/6/8,1:55,2315,0,0
2022/6/8,2:00,2318,0,0
2022/6/8,2:05,2314,0,0
2022/6/8,2:10,2320,0,0
2022/6/8,2:15,2298,0,0
2022/6/8,2:20,2303,0,0
2022/6/8,2:25,2327,0,0
2022/6/8,2:30,2315,0,0
2022/6/8,2:35,2332,0,0
2022/6/8,2:40,2325,0,0
2022/6/8,2:45,2326,0,0
2022/6/8,2:50,2322,0,0
2022/6/8,2:55,2327,0,0
2022/6/8,3:00,2334,0,0
2022/6/8,3:05,2349,0,0
2022/6/8,3:10,2350,0,0
2022/6/8,3:15,2359,0,0
2022/6/8,3:20,2364,0,0
2022/6/8,3:25,2360,0,0
2022/6/8,3:30,2360,0,0
2022/6/8,3:35,2357,0,0
2022/6/8,3:40,2368,0,0
2022/6/8,3:45,2372,0,0
2022/6/8,3:50,2375,0,0
2022/6/8,3:55,2370,0,0
2022/6/8,4:00,2380,0,0
2022/6/8,4:05,2393,0,0
2022/6/8,4:10,2388,0,0
2022/6/8,4:15,2396,0,0
2022/6/8,4:20,2383,0,0
2022/6/8,4:25,2380,0,0
2022/6/8,4:30,2383,0,0
2022/6/8,4:35,2387,0,0
2022/6/8,4:40,2382,0,0
2022/6/8,4:45,2376,0,0
2022/6/8,4:50,2391,0,0
2022/6/8,4:55,2379,3,0
2022/6/8,5:00,2389,10,0
2022/6/8,5:05,2405,17,0
2022/6/8,5:10,2417,23,0
2022/6/8,5:15,2405,28,1
2022/6/8,5:20,2411,34,1
2022/6/8,5:25,2418,40,1
2022/6/8,5:30,2414,47,1
2022/6/8,5:35,2422,55,2
2022/6/8,5:40,2435,61,2
2022/6/8,5:45,2428,67,2
2022/6/8,5:50,2446,74,3
