2022/6/22 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4955,13:00～14:00,6/22,23:20,24,80

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4012,13:00～14:00,6/22,23:20

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4352,7:00～8:00,6/22,23:20,45,69

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3009,7:00～8:00,6/22,23:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/6/22,0:00,2699,2676,66,4072
2022/6/22,1:00,2560,2538,63,4024
2022/6/22,2:00,2522,2505,63,3993
2022/6/22,3:00,2536,2531,63,3971
2022/6/22,4:00,2533,2540,63,3991
2022/6/22,5:00,2558,2560,63,4060
2022/6/22,6:00,2695,2730,65,4122
2022/6/22,7:00,2993,3009,68,4352
2022/6/22,8:00,3414,3450,73,4675
2022/6/22,9:00,3729,3749,76,4871
2022/6/22,10:00,3825,3836,77,4942
2022/6/22,11:00,3920,3907,79,4954
2022/6/22,12:00,3869,3858,76,5077
2022/6/22,13:00,3976,4012,80,4955
2022/6/22,14:00,4016,3991,83,4789
2022/6/22,15:00,3962,3941,85,4634
2022/6/22,16:00,3911,3911,87,4488
2022/6/22,17:00,3747,3772,85,4402
2022/6/22,18:00,3668,3686,84,4346
2022/6/22,19:00,3564,3565,82,4337
2022/6/22,20:00,3385,3367,78,4330
2022/6/22,21:00,3182,3158,73,4313
2022/6/22,22:00,3030,3029,71,4254
2022/6/22,23:00,2855,2842,68,4182

最大使用率(%),時間帯
87,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4439,13:00～14:00,6/23,0:50,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3820,13:00～14:00,6/23,0:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4292,9:00～10:00,6/23,0:50,16,86

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3694,9:00～10:00,6/23,0:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2022/6/22,0:00,2808,0,0
2022/6/22,0:05,2787,0,0
2022/6/22,0:10,2755,0,0
2022/6/22,0:15,2757,0,0
2022/6/22,0:20,2731,0,0
2022/6/22,0:25,2708,0,0
2022/6/22,0:30,2707,0,0
2022/6/22,0:35,2688,0,0
2022/6/22,0:40,2677,0,0
2022/6/22,0:45,2627,0,0
2022/6/22,0:50,2618,0,0
2022/6/22,0:55,2599,0,0
2022/6/22,1:00,2593,0,0
2022/6/22,1:05,2603,0,0
2022/6/22,1:10,2590,0,0
2022/6/22,1:15,2588,0,0
2022/6/22,1:20,2564,0,0
2022/6/22,1:25,2559,0,0
2022/6/22,1:30,2565,0,0
2022/6/22,1:35,2553,0,0
2022/6/22,1:40,2544,0,0
2022/6/22,1:45,2530,0,0
2022/6/22,1:50,2520,0,0
2022/6/22,1:55,2520,0,0
2022/6/22,2:00,2519,0,0
2022/6/22,2:05,2525,0,0
2022/6/22,2:10,2516,0,0
2022/6/22,2:15,2521,0,0
2022/6/22,2:20,2524,0,0
2022/6/22,2:25,2510,0,0
2022/6/22,2:30,2506,0,0
2022/6/22,2:35,2513,0,0
2022/6/22,2:40,2523,0,0
2022/6/22,2:45,2527,0,0
2022/6/22,2:50,2537,0,0
2022/6/22,2:55,2516,0,0
2022/6/22,3:00,2524,0,0
2022/6/22,3:05,2525,0,0
2022/6/22,3:10,2529,0,0
2022/6/22,3:15,2525,0,0
2022/6/22,3:20,2518,0,0
2022/6/22,3:25,2523,0,0
2022/6/22,3:30,2534,0,0
2022/6/22,3:35,2538,0,0
2022/6/22,3:40,2535,0,0
2022/6/22,3:45,2539,0,0
2022/6/22,3:50,2529,0,0
2022/6/22,3:55,2537,0,0
2022/6/22,4:00,2544,0,0
2022/6/22,4:05,2535,0,0
2022/6/22,4:10,2533,0,0
2022/6/22,4:15,2525,0,0
2022/6/22,4:20,2534,0,0
2022/6/22,4:25,2528,0,0
2022/6/22,4:30,2543,0,0
2022/6/22,4:35,2529,0,0
2022/6/22,4:40,2519,0,0
2022/6/22,4:45,2518,0,0
2022/6/22,4:50,2517,0,0
2022/6/22,4:55,2531,2,0
2022/6/22,5:00,2525,13,0
2022/6/22,5:05,2531,21,0
2022/6/22,5:10,2548,27,1
2022/6/22,5:15,2552,31,1
2022/6/22,5:20,2560,37,1
2022/6/22,5:25,2560,41,1
2022/6/22,5:30,2556,48,1
2022/6/22,5:35,2554,54,2
2022/6/22,5:40,2555,59,2
2022/6/22,5:45,2549,64,2
2022/6/22,5:50,2570,70,2
