2022/9/30 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4781,13:00～14:00,9/30,23:20,25,79

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3818,13:00～14:00,9/30,23:20

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2777,3:00～4:00,9/30,23:20,19,83

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2326,3:00～4:00,9/30,23:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/9/30,0:00,2478,2468,72,3398
2022/9/30,1:00,2342,2340,82,2838
2022/9/30,2:00,2297,2304,82,2796
2022/9/30,3:00,2321,2326,83,2777
2022/9/30,4:00,2348,2354,83,2823
2022/9/30,5:00,2399,2403,83,2889
2022/9/30,6:00,2492,2515,82,3039
2022/9/30,7:00,2719,2745,81,3322
2022/9/30,8:00,3117,3141,82,3795
2022/9/30,9:00,3494,3451,83,4189
2022/9/30,10:00,3679,3616,83,4412
2022/9/30,11:00,3754,3751,81,4585
2022/9/30,12:00,3692,3711,80,4580
2022/9/30,13:00,3794,3818,79,4781
2022/9/30,14:00,3790,3808,78,4840
2022/9/30,15:00,3729,3744,79,4668
2022/9/30,16:00,3664,3650,80,4546
2022/9/30,17:00,3524,3493,78,4512
2022/9/30,18:00,3448,3469,75,4562
2022/9/30,19:00,3283,3291,74,4432
2022/9/30,20:00,3118,3089,71,4376
2022/9/30,21:00,2928,2911,67,4315
2022/9/30,22:00,2805,2806,66,4189
2022/9/30,23:00,2657,2656,67,3941

最大使用率(%),時間帯
83,3:00～4:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3901,13:00～14:00,9/30,23:50,19,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3278,13:00～14:00,9/30,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3715,17:00～18:00,9/30,23:50,19,84

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3126,17:00～18:00,9/30,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2022/9/30,0:00,2580,0,0
2022/9/30,0:05,2559,0,0
2022/9/30,0:10,2540,0,0
2022/9/30,0:15,2534,0,0
2022/9/30,0:20,2505,0,0
2022/9/30,0:25,2483,0,0
2022/9/30,0:30,2480,0,0
2022/9/30,0:35,2456,0,0
2022/9/30,0:40,2427,0,0
2022/9/30,0:45,2419,0,0
2022/9/30,0:50,2395,0,0
2022/9/30,0:55,2382,0,0
2022/9/30,1:00,2371,0,0
2022/9/30,1:05,2388,0,0
2022/9/30,1:10,2361,0,0
2022/9/30,1:15,2351,0,0
2022/9/30,1:20,2340,0,0
2022/9/30,1:25,2343,0,0
2022/9/30,1:30,2330,0,0
2022/9/30,1:35,2332,0,0
2022/9/30,1:40,2311,0,0
2022/9/30,1:45,2317,0,0
2022/9/30,1:50,2315,0,0
2022/9/30,1:55,2305,0,0
2022/9/30,2:00,2300,0,0
2022/9/30,2:05,2295,0,0
2022/9/30,2:10,2296,0,0
2022/9/30,2:15,2284,0,0
2022/9/30,2:20,2291,0,0
2022/9/30,2:25,2284,0,0
2022/9/30,2:30,2288,0,0
2022/9/30,2:35,2296,0,0
2022/9/30,2:40,2285,0,0
2022/9/30,2:45,2292,0,0
2022/9/30,2:50,2296,0,0
2022/9/30,2:55,2291,0,0
2022/9/30,3:00,2300,0,0
2022/9/30,3:05,2307,0,0
2022/9/30,3:10,2304,0,0
2022/9/30,3:15,2312,0,0
2022/9/30,3:20,2304,0,0
2022/9/30,3:25,2309,0,0
2022/9/30,3:30,2308,0,0
2022/9/30,3:35,2315,0,0
2022/9/30,3:40,2313,0,0
2022/9/30,3:45,2326,0,0
2022/9/30,3:50,2331,0,0
2022/9/30,3:55,2328,0,0
2022/9/30,4:00,2327,0,0
2022/9/30,4:05,2330,0,0
2022/9/30,4:10,2329,0,0
2022/9/30,4:15,2324,0,0
2022/9/30,4:20,2330,0,0
2022/9/30,4:25,2315,0,0
2022/9/30,4:30,2332,0,0
2022/9/30,4:35,2341,0,0
2022/9/30,4:40,2347,0,0
2022/9/30,4:45,2355,0,0
2022/9/30,4:50,2353,0,0
2022/9/30,4:55,2369,0,0
2022/9/30,5:00,2371,0,0
2022/9/30,5:05,2388,0,0
2022/9/30,5:10,2393,0,0
2022/9/30,5:15,2397,0,0
2022/9/30,5:20,2396,0,0
2022/9/30,5:25,2406,0,0
2022/9/30,5:30,2394,0,0
2022/9/30,5:35,2388,0,0
2022/9/30,5:40,2389,0,0
2022/9/30,5:45,2390,1,0
2022/9/30,5:50,2400,3,0
