2022/4/26 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4128,11:00～12:00,4/26,23:20,21,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3405,11:00～12:00,4/26,23:20

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3957,18:00～19:00,4/26,23:20,17,85

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3381,18:00～19:00,4/26,23:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/4/26,0:00,2391,2369,84,2846
2022/4/26,1:00,2288,2288,78,2928
2022/4/26,2:00,2288,2279,78,2913
2022/4/26,3:00,2325,2314,80,2875
2022/4/26,4:00,2340,2329,82,2836
2022/4/26,5:00,2346,2351,82,2856
2022/4/26,6:00,2444,2484,82,2947
2022/4/26,7:00,2662,2723,83,3194
2022/4/26,8:00,3010,3051,81,3713
2022/4/26,9:00,3277,3289,84,3894
2022/4/26,10:00,3338,3382,82,4029
2022/4/26,11:00,3356,3405,81,4128
2022/4/26,12:00,3227,3267,80,4025
2022/4/26,13:00,3392,3315,80,4224
2022/4/26,14:00,3439,3297,80,4257
2022/4/26,15:00,3386,3371,80,4205
2022/4/26,16:00,3425,3374,84,4053
2022/4/26,17:00,3373,3315,84,3994
2022/4/26,18:00,3387,3381,85,3957
2022/4/26,19:00,3272,3249,81,3995
2022/4/26,20:00,3113,3095,77,4000
2022/4/26,21:00,2958,2900,75,3937
2022/4/26,22:00,2814,2777,73,3848
2022/4/26,23:00,2664,2644,70,3754

最大使用率(%),時間帯
85,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4032,14:00～15:00,4/27,0:50,14,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3547,14:00～15:00,4/27,0:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3118,7:00～8:00,4/27,0:50,14,87

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2743,7:00～8:00,4/27,0:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2022/4/26,0:00,2467,0,0
2022/4/26,0:05,2464,0,0
2022/4/26,0:10,2473,0,0
2022/4/26,0:15,2429,0,0
2022/4/26,0:20,2418,0,0
2022/4/26,0:25,2385,0,0
2022/4/26,0:30,2382,0,0
2022/4/26,0:35,2351,0,0
2022/4/26,0:40,2343,0,0
2022/4/26,0:45,2334,0,0
2022/4/26,0:50,2308,0,0
2022/4/26,0:55,2315,0,0
2022/4/26,1:00,2302,0,0
2022/4/26,1:05,2300,0,0
2022/4/26,1:10,2292,0,0
2022/4/26,1:15,2300,0,0
2022/4/26,1:20,2281,0,0
2022/4/26,1:25,2277,0,0
2022/4/26,1:30,2285,0,0
2022/4/26,1:35,2276,0,0
2022/4/26,1:40,2292,0,0
2022/4/26,1:45,2274,0,0
2022/4/26,1:50,2276,0,0
2022/4/26,1:55,2261,0,0
2022/4/26,2:00,2277,0,0
2022/4/26,2:05,2282,0,0
2022/4/26,2:10,2291,0,0
2022/4/26,2:15,2282,0,0
2022/4/26,2:20,2284,0,0
2022/4/26,2:25,2269,0,0
2022/4/26,2:30,2269,0,0
2022/4/26,2:35,2271,0,0
2022/4/26,2:40,2284,0,0
2022/4/26,2:45,2295,0,0
2022/4/26,2:50,2297,0,0
2022/4/26,2:55,2290,0,0
2022/4/26,3:00,2304,0,0
2022/4/26,3:05,2290,0,0
2022/4/26,3:10,2318,0,0
2022/4/26,3:15,2312,0,0
2022/4/26,3:20,2312,0,0
2022/4/26,3:25,2312,0,0
2022/4/26,3:30,2318,0,0
2022/4/26,3:35,2317,0,0
2022/4/26,3:40,2323,0,0
2022/4/26,3:45,2334,0,0
2022/4/26,3:50,2328,0,0
2022/4/26,3:55,2341,0,0
2022/4/26,4:00,2334,0,0
2022/4/26,4:05,2329,0,0
2022/4/26,4:10,2341,0,0
2022/4/26,4:15,2344,0,0
2022/4/26,4:20,2346,0,0
2022/4/26,4:25,2321,0,0
2022/4/26,4:30,2335,0,0
2022/4/26,4:35,2339,0,0
2022/4/26,4:40,2332,0,0
2022/4/26,4:45,2343,0,0
2022/4/26,4:50,2351,0,0
2022/4/26,4:55,2329,0,0
2022/4/26,5:00,2327,0,0
2022/4/26,5:05,2336,0,0
2022/4/26,5:10,2339,0,0
2022/4/26,5:15,2328,2,0
2022/4/26,5:20,2336,9,0
2022/4/26,5:25,2331,4,0
2022/4/26,5:30,2345,8,0
2022/4/26,5:35,2354,11,0
2022/4/26,5:40,2330,14,0
2022/4/26,5:45,2344,19,0
2022/4/26,5:50,2351,24,1
