2022/11/29 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4392,9:00～10:00,11/29,23:20,23,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3565,9:00～10:00,11/29,23:20

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2989,3:00～4:00,11/29,23:20,21,82

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2467,3:00～4:00,11/29,23:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/11/29,0:00,2563,2567,74,3460
2022/11/29,1:00,2448,2443,81,3019
2022/11/29,2:00,2432,2433,81,2987
2022/11/29,3:00,2463,2467,82,2989
2022/11/29,4:00,2497,2506,82,3040
2022/11/29,5:00,2598,2598,82,3150
2022/11/29,6:00,2816,2793,82,3405
2022/11/29,7:00,3062,3085,81,3761
2022/11/29,8:00,3335,3376,80,4126
2022/11/29,9:00,3507,3565,79,4392
2022/11/29,10:00,3486,3528,78,4464
2022/11/29,11:00,3534,3502,77,4538
2022/11/29,12:00,3343,3347,75,4455
2022/11/29,13:00,3383,3481,78,4314
2022/11/29,14:00,3420,3414,80,4258
2022/11/29,15:00,3456,3354,77,4434
2022/11/29,16:00,3551,3445,79,4448
2022/11/29,17:00,3540,3494,79,4459
2022/11/29,18:00,3463,3428,77,4479
2022/11/29,19:00,3324,3281,74,4456
2022/11/29,20:00,3179,3158,72,4381
2022/11/29,21:00,2998,2985,69,4311
2022/11/29,22:00,2852,2832,69,4115
2022/11/29,23:00,2697,2685,68,3955

最大使用率(%),時間帯
82,6:00～7:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4293,17:00～18:00,11/29,23:50,26,79

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3405,17:00～18:00,11/29,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3007,1:00～2:00,11/29,23:50,26,79

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2385,1:00～2:00,11/29,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2022/11/29,0:00,2662,0,0
2022/11/29,0:05,2656,0,0
2022/11/29,0:10,2639,0,0
2022/11/29,0:15,2613,0,0
2022/11/29,0:20,2591,0,0
2022/11/29,0:25,2569,0,0
2022/11/29,0:30,2556,0,0
2022/11/29,0:35,2533,0,0
2022/11/29,0:40,2523,0,0
2022/11/29,0:45,2500,0,0
2022/11/29,0:50,2473,0,0
2022/11/29,0:55,2483,0,0
2022/11/29,1:00,2469,0,0
2022/11/29,1:05,2485,0,0
2022/11/29,1:10,2468,0,0
2022/11/29,1:15,2463,0,0
2022/11/29,1:20,2437,0,0
2022/11/29,1:25,2442,0,0
2022/11/29,1:30,2439,0,0
2022/11/29,1:35,2437,0,0
2022/11/29,1:40,2431,0,0
2022/11/29,1:45,2442,0,0
2022/11/29,1:50,2425,0,0
2022/11/29,1:55,2419,0,0
2022/11/29,2:00,2420,0,0
2022/11/29,2:05,2413,0,0
2022/11/29,2:10,2428,0,0
2022/11/29,2:15,2426,0,0
2022/11/29,2:20,2411,0,0
2022/11/29,2:25,2423,0,0
2022/11/29,2:30,2428,0,0
2022/11/29,2:35,2413,0,0
2022/11/29,2:40,2429,0,0
2022/11/29,2:45,2434,0,0
2022/11/29,2:50,2437,0,0
2022/11/29,2:55,2434,0,0
2022/11/29,3:00,2438,0,0
2022/11/29,3:05,2444,0,0
2022/11/29,3:10,2451,0,0
2022/11/29,3:15,2454,0,0
2022/11/29,3:20,2458,0,0
2022/11/29,3:25,2477,0,0
2022/11/29,3:30,2453,0,0
2022/11/29,3:35,2477,0,0
2022/11/29,3:40,2462,0,0
2022/11/29,3:45,2451,0,0
2022/11/29,3:50,2464,0,0
2022/11/29,3:55,2458,0,0
2022/11/29,4:00,2465,0,0
2022/11/29,4:05,2474,0,0
2022/11/29,4:10,2471,0,0
2022/11/29,4:15,2480,0,0
2022/11/29,4:20,2476,0,0
2022/11/29,4:25,2486,0,0
2022/11/29,4:30,2498,0,0
2022/11/29,4:35,2498,0,0
2022/11/29,4:40,2497,0,0
2022/11/29,4:45,2507,0,0
2022/11/29,4:50,2518,0,0
2022/11/29,4:55,2517,0,0
2022/11/29,5:00,2517,0,0
2022/11/29,5:05,2540,0,0
2022/11/29,5:10,2549,0,0
2022/11/29,5:15,2569,0,0
2022/11/29,5:20,2568,0,0
2022/11/29,5:25,2576,0,0
2022/11/29,5:30,2597,0,0
2022/11/29,5:35,2601,0,0
2022/11/29,5:40,2618,0,0
2022/11/29,5:45,2629,0,0
2022/11/29,5:50,2642,0,0
2022/11/29,5:55,2630,0,0
2022/11/29,6:00,2665,0,0
2022/11/29,6:05,2702,0,0
2022/11/29,6:10,2745,0,0
2022/11/29,6:15,2752,0,0
2022/11/29,6:20,2773,0,0
2022/11/29,6:25,2782,0,0
2022/11/29,6:30,2804,0,0
2022/11/29,6:35,2839,0,0
2022/11/29,6:40,2871,0,0
2022/11/29,6:45,2863,1,0
2022/11/29,6:50,2890,4,0
2022/11/29,6:55,2895,5,0
2022/11/29,7:00,2908,6,0
2022/11/29,7:05,2973,16,0
2022/11/29,7:10,2982,26,0
2022/11/29,7:15,3012,34,1
2022/11/29,7:20,3013,44,1
2022/11/29,7:25,3029,50,1
2022/11/29,7:30,3041,62,2
2022/11/29,7:35,3076,76,2
2022/11/29,7:40,3111,90,2
2022/11/29,7:45,3130,102,3
