2022/11/18 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3954,17:00～18:00,11/18,23:20,14,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3458,17:00～18:00,11/18,23:20

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3954,17:00～18:00,11/18,23:20,14,87

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3458,17:00～18:00,11/18,23:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/11/18,0:00,2559,2559,73,3465
2022/11/18,1:00,2442,2455,82,2969
2022/11/18,2:00,2434,2458,82,2960
2022/11/18,3:00,2479,2495,83,2965
2022/11/18,4:00,2539,2549,84,3002
2022/11/18,5:00,2667,2695,84,3172
2022/11/18,6:00,2893,2930,83,3458
2022/11/18,7:00,3084,3161,81,3767
2022/11/18,8:00,3288,3355,80,4069
2022/11/18,9:00,3425,3456,80,4252
2022/11/18,10:00,3389,3416,79,4260
2022/11/18,11:00,3398,3390,79,4273
2022/11/18,12:00,3227,3249,77,4176
2022/11/18,13:00,3307,3319,76,4345
2022/11/18,14:00,3287,3269,76,4303
2022/11/18,15:00,3302,3292,80,4096
2022/11/18,16:00,3385,3363,85,3942
2022/11/18,17:00,3445,3458,87,3954
2022/11/18,18:00,3395,3390,82,4114
2022/11/18,19:00,3297,3276,79,4152
2022/11/18,20:00,3188,3166,77,4110
2022/11/18,21:00,3023,3007,74,4033
2022/11/18,22:00,2887,2886,74,3869
2022/11/18,23:00,2731,2726,71,3838

最大使用率(%),時間帯
87,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3722,18:00～19:00,11/18,23:50,23,81

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3020,18:00～19:00,11/18,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2972,1:00～2:00,11/18,23:50,23,81

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2411,1:00～2:00,11/18,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2022/11/18,0:00,2670,0,0
2022/11/18,0:05,2641,0,0
2022/11/18,0:10,2628,0,0
2022/11/18,0:15,2611,0,0
2022/11/18,0:20,2592,0,0
2022/11/18,0:25,2572,0,0
2022/11/18,0:30,2558,0,0
2022/11/18,0:35,2533,0,0
2022/11/18,0:40,2521,0,0
2022/11/18,0:45,2504,0,0
2022/11/18,0:50,2479,0,0
2022/11/18,0:55,2465,0,0
2022/11/18,1:00,2450,0,0
2022/11/18,1:05,2459,0,0
2022/11/18,1:10,2446,0,0
2022/11/18,1:15,2455,0,0
2022/11/18,1:20,2438,0,0
2022/11/18,1:25,2431,0,0
2022/11/18,1:30,2435,0,0
2022/11/18,1:35,2430,0,0
2022/11/18,1:40,2435,0,0
2022/11/18,1:45,2428,0,0
2022/11/18,1:50,2421,0,0
2022/11/18,1:55,2427,0,0
2022/11/18,2:00,2416,0,0
2022/11/18,2:05,2425,0,0
2022/11/18,2:10,2421,0,0
2022/11/18,2:15,2441,0,0
2022/11/18,2:20,2423,0,0
2022/11/18,2:25,2419,0,0
2022/11/18,2:30,2407,0,0
2022/11/18,2:35,2412,0,0
2022/11/18,2:40,2433,0,0
2022/11/18,2:45,2435,0,0
2022/11/18,2:50,2437,0,0
2022/11/18,2:55,2444,0,0
2022/11/18,3:00,2450,0,0
2022/11/18,3:05,2468,0,0
2022/11/18,3:10,2460,0,0
2022/11/18,3:15,2472,0,0
2022/11/18,3:20,2484,0,0
2022/11/18,3:25,2464,0,0
2022/11/18,3:30,2466,0,0
2022/11/18,3:35,2481,0,0
2022/11/18,3:40,2466,0,0
2022/11/18,3:45,2472,0,0
2022/11/18,3:50,2483,0,0
2022/11/18,3:55,2488,0,0
2022/11/18,4:00,2516,0,0
2022/11/18,4:05,2508,0,0
2022/11/18,4:10,2506,0,0
2022/11/18,4:15,2512,0,0
2022/11/18,4:20,2521,0,0
2022/11/18,4:25,2524,0,0
2022/11/18,4:30,2520,0,0
2022/11/18,4:35,2542,0,0
2022/11/18,4:40,2549,0,0
2022/11/18,4:45,2556,0,0
2022/11/18,4:50,2560,0,0
2022/11/18,4:55,2562,0,0
2022/11/18,5:00,2579,0,0
2022/11/18,5:05,2609,0,0
2022/11/18,5:10,2632,0,0
2022/11/18,5:15,2611,0,0
2022/11/18,5:20,2651,0,0
2022/11/18,5:25,2648,0,0
2022/11/18,5:30,2660,0,0
2022/11/18,5:35,2673,0,0
2022/11/18,5:40,2681,0,0
2022/11/18,5:45,2681,0,0
2022/11/18,5:50,2709,0,0
2022/11/18,5:55,2711,0,0
2022/11/18,6:00,2755,0,0
2022/11/18,6:05,2795,0,0
